"DEPCOM","COM","POP"
37204,"Rouziers-de-Touraine",1317
37205,"Saché",1392
37206,"Saint-Antoine-du-Rocher",1720
37207,"Saint-Aubin-le-Dépeint",315
37208,"Saint-Avertin",15025
37210,"Saint-Benoît-la-Forêt",851
37211,"Saint-Branchs",2607
37213,"Saint-Christophe-sur-le-Nais",1127
37214,"Saint-Cyr-sur-Loire",15960
37216,"Saint-Épain",1572
37217,"Saint-Étienne-de-Chigny",1606
37218,"Saint-Flovier",566
37219,"Saint-Genouph",1050
37220,"Saint-Germain-sur-Vienne",375
37221,"Saint-Hippolyte",646
37222,"Saint-Jean-Saint-Germain",762
37223,"Saint-Laurent-de-Lin",322
37224,"Saint-Laurent-en-Gâtines",948
37225,"Saint-Martin-le-Beau",3156
37228,"Saint-Nicolas-de-Bourgueil",1109
37229,"Saint-Nicolas-des-Motets",261
37230,"Saint-Ouen-les-Vignes",1016
37231,"Saint-Paterne-Racan",1665
37233,"Saint-Pierre-des-Corps",15838
37234,"Saint-Quentin-sur-Indrois",510
37236,"Saint-Règle",609
37237,"Saint-Roch",1255
37238,"Saint-Senoch",570
37212,"Sainte-Catherine-de-Fierbois",761
37226,"Sainte-Maure-de-Touraine",4214
37240,"Saunay",696
37241,"Savigné-sur-Lathan",1349
37242,"Savigny-en-Véron",1542
37243,"Savonnières",3152
37244,"Sazilly",237
37245,"Semblançay",2171
37246,"Sennevières",209
37247,"Sepmes",630
37248,"Seuilly",359
37249,"Sonzay",1387
37250,"Sorigny",2643
37251,"Souvigné",840
37252,"Souvigny-de-Touraine",391
37253,"Sublaines",191
37254,"Tauxigny-Saint-Bauld",1691
37255,"Tavant",263
37256,"Theneuil",298
37257,"Thilouze",1721
37258,"Thizay",281
37260,"La Tour-Saint-Gelin",523
37259,"Tournon-Saint-Pierre",459
37261,"Tours",135787
37262,"Trogues",310
37263,"Truyes",2433
37264,"Vallères",1244
37265,"Varennes",246
37266,"Veigné",6266
37267,"Véretz",4496
37268,"Verneuil-le-Château",126
37269,"Verneuil-sur-Indre",480
37270,"Vernou-sur-Brenne",2707
37271,"Villaines-les-Rochers",1067
37272,"Villandry",1114
37273,"La Ville-aux-Dames",5487
37274,"Villebourg",298
37275,"Villedômain",115
37276,"Villedômer",1359
37277,"Villeloin-Coulangé",599
37278,"Villeperdue",1030
37279,"Villiers-au-Bouin",756
37280,"Vou",199
37281,"Vouvray",3238
37282,"Yzeures-sur-Creuse",1380
38001,"Les Abrets en Dauphiné",6311
38002,"Les Adrets",1006
38003,"Agnin",1106
38004,"L' Albenc",1244
38005,"Allemond",971
38006,"Allevard",4102
38008,"Ambel",28
38009,"Anjou",1013
38010,"Annoisin-Chatelans",676
38011,"Anthon",1061
38012,"Aoste",2878
38013,"Apprieu",3313
38297,"Arandon-Passins",1809
38015,"Artas",1809
38017,"Assieu",1472
38018,"Auberives-en-Royans",376
38019,"Auberives-sur-Varèze",1484
38020,"Auris",190
38225,"Autrans-Méaudre en Vercors",3000
38022,"Les Avenières Veyrins-Thuellin",7739
38023,"Avignonet",197
38026,"La Balme-les-Grottes",1060
38027,"Barraux",1886
38029,"La Bâtie-Montgascon",1919
38030,"Beaucroissant",1682
38031,"Beaufin",20
38032,"Beaufort",548
38033,"Beaulieu",638
38034,"Beaurepaire",4921
38035,"Beauvoir-de-Marc",1121
38036,"Beauvoir-en-Royans",92
38037,"Bellegarde-Poussieu",990
38038,"Belmont",598
38039,"Bernin",3072
38040,"Besse",126
38041,"Bessins",116
38042,"Bévenais",1008
38043,"Bilieu",1544
38044,"Biol",1419
38045,"Biviers",2386
38046,"Bizonnes",963
38047,"Blandin",145
38048,"Bonnefamille",1096
38049,"Bossieu",294
38050,"Le Bouchage",623
38051,"Bougé-Chambalud",1375
38052,"Le Bourg-d'Oisans",3278
38053,"Bourgoin-Jallieu",28387
38054,"Bouvesse-Quirieu",1512
38055,"Brangues",626
38056,"Bressieux",93
38057,"Bresson",684
38058,"Brézins",2132
38059,"Brié-et-Angonnes",2556
38060,"Brion",144
38061,"La Buisse",3142
38062,"La Buissière",669
38063,"Burcin",423
38064,"Cessieu",2984
38065,"Châbons",2075
38066,"Chalon",180
38067,"Chamagnieu",1674
38070,"Le Champ-près-Froges",1197
38071,"Champ-sur-Drac",3007
38068,"Champagnier",1226
38069,"Champier",1400
38567,"Chamrousse",422
38072,"Chanas",2589
38073,"Chantepérier",203
38074,"Chantesse",337
38075,"Chapareillan",3010
38076,"La Chapelle-de-la-Tour",1807
38077,"La Chapelle-de-Surieu",751
38078,"La Chapelle-du-Bard",571
38080,"Charancieu",774
38081,"Charantonnay",1911
38082,"Charavines",1925
38083,"Charette",459
38084,"Charnècles",1438
38085,"Charvieu-Chavagneux",9661
38087,"Chasse-sur-Rhône",6048
38086,"Chasselay",406
38089,"Chassignieu",232
38090,"Château-Bernard",267
38091,"Châteauvilain",716
38456,"Châtel-en-Trièves",449
38092,"Châtelus",88
38093,"Châtenay",440
38094,"Châtonnay",2072
38095,"Chatte",2512
38097,"Chavanoz",4685
38098,"Chélieu",676
38099,"Chevrières",708
38100,"Le Cheylas",2566
38101,"Cheyssieu",1024
38102,"Chèzeneuve",596
38103,"Chichilianne",305
38104,"Chimilin",1452
38105,"Chirens",2337
38106,"Cholonge",329
38107,"Chonas-l'Amballan",1668
38108,"Choranche",121
38109,"Chozeau",1064
38110,"Chuzelles",2181
38111,"Claix",7932
38112,"Clavans-en-Haut-Oisans",101
38113,"Clelles",543
38114,"Clonas-sur-Varèze",1458
38116,"Cognet",42
38117,"Cognin-les-Gorges",635
38118,"Colombe",1574
38120,"La Combe-de-Lancey",701
38124,"Corbelin",2235
38126,"Corenc",4013
38127,"Cornillon-en-Trièves",165
38128,"Corps",486
38129,"Corrençon-en-Vercors",354
38130,"La Côte-Saint-André",4811
38131,"Les Côtes-d'Arey",2026
38132,"Les Côtes-de-Corps",70
38133,"Coublevie",4836
38134,"Cour-et-Buis",879
38135,"Courtenay",1276
38136,"Crachier",508
38137,"Cras",438
38138,"Crémieu",3282
38439,"Crêts en Belledonne",3339
38139,"Creys-Mépieu",1503
38140,"Crolles",8247
38141,"Culin",745
38253,"Les Deux Alpes",1908
38144,"Diémoz",2722
38146,"Dizimieu",837
38147,"Doissin",881
38148,"Dolomieu",3167
38149,"Domarin",1661
38150,"Domène",6745
38151,"Échirolles",36840
38152,"Eclose-Badinières",1434
38153,"Engins",465
38154,"Entraigues",230
38155,"Entre-deux-Guiers",1763
38156,"Les Éparres",985
38157,"Estrablin",3365
38158,"Eybens",10185
38159,"Eydoche",533
38160,"Eyzin-Pinet",2252
38161,"Faramans",1038
38162,"Faverges-de-la-Tour",1445
38166,"La Flachère",490
38167,"Flachères",524
38169,"Fontaine",22523
38170,"Fontanil-Cornillon",2710
38171,"La Forteresse",322
38172,"Four",1494
38173,"Le Freney-d'Oisans",252
38174,"La Frette",1094
38175,"Froges",3331
38176,"Frontonas",2069
38177,"La Garde",98
38179,"Gières",6779
38180,"Gillonnay",1012
38181,"Goncelin",2425
38182,"Le Grand-Lemps",3094
38183,"Granieu",501
38184,"Grenay",1606
38185,"Grenoble",158454
38186,"Gresse-en-Vercors",395
38187,"Le Gua",1779
38163,"Le Haut-Bréda",398
38188,"Herbeys",1361
38189,"Heyrieux",4731
38190,"Hières-sur-Amby",1192
38191,"Huez",1307
38192,"Hurtières",168
38193,"L' Isle-d'Abeau",16124
38194,"Izeaux",2147
38195,"Izeron",726
38197,"Janneyrias",1829
38198,"Jarcieu",1037
38199,"Jardin",2207
38200,"Jarrie",3746
38203,"Laffrey",455
38204,"Lalley",193
38205,"Lans-en-Vercors",2651
38206,"Laval",984
38207,"Lavaldens",151
38208,"Lavars",148
38209,"Lentiol",222
38210,"Leyrieu",838
38211,"Lieudieu",341
38212,"Livet-et-Gavet",1315
38213,"Longechenal",571
38214,"Lumbin",2136
38215,"Luzinay",2302
38216,"Malleval-en-Vercors",53
38217,"Marcieu",72
38218,"Marcilloles",1104
38219,"Marcollin",670
38221,"Marnans",147
38222,"Massieu",747
38223,"Maubec",1745
38224,"Mayres-Savel",97
38226,"Mens",1397
38228,"Merlas",487
38229,"Meylan",17129
38230,"Meyrié",995
38231,"Meyrieu-les-Étangs",1015
38232,"Meyssiez",637
38235,"Miribel-Lanchâtre",433
38236,"Miribel-les-Échelles",1721
38237,"Mizoën",191
38238,"Moidieu-Détourbe",1889
38239,"Moirans",7852
38240,"Moissieu-sur-Dolon",707
38241,"Monestier-d'Ambel",21
38242,"Monestier-de-Clermont",1427
38243,"Le Monestier-du-Percy",251
38244,"Monsteroux-Milieu",792
38258,"Mont-Saint-Martin",79
38245,"Montagne",266
38246,"Montagnieu",1084
38247,"Montalieu-Vercieu",3368
38248,"Montaud",543
38249,"Montbonnot-Saint-Martin",5134
38250,"Montcarra",532
38252,"Montchaboud",339
38254,"Monteynard",487
38255,"Montfalcon",133
38256,"Montferrat",1786
38257,"Montrevel",451
38259,"Montseveroux",961
38260,"Moras",511
38261,"Morestel",4469
38263,"Morette",428
38264,"La Morte",132
38265,"La Motte-d'Aveillans",1712
38266,"La Motte-Saint-Martin",444
38267,"Mottier",715
38268,"Le Moutaret",261
38269,"La Mure",4948
38270,"La Murette",1884
38271,"Murianette",882
38272,"Murinais",397
38273,"Nantes-en-Ratier",466
38276,"Nivolas-Vermelle",2649
38277,"Notre-Dame-de-Commiers",518
38278,"Notre-Dame-de-l'Osier",492
38279,"Notre-Dame-de-Mésage",1147
38280,"Notre-Dame-de-Vaulx",509
38281,"Noyarey",2223
38282,"Optevoz",843
38283,"Oris-en-Rattier",114
38284,"Ornacieux-Balbins",844
38285,"Ornon",152
38286,"Oulles",7
38287,"Oyeu",1006
38288,"Oytier-Saint-Oblas",1637
38289,"Oz",235
38290,"Pact",841
38291,"Pajay",1146
38294,"Panossas",666
38295,"Parmilieu",709
38296,"Le Passage",793
38298,"Le Péage-de-Roussillon",6680
38299,"Pellafol",136
38300,"Penol",350
38301,"Percy",172
38303,"La Pierre",574
38304,"Pierre-Châtel",1496
38307,"Pisieu",531
38308,"Plan",261
38395,"Plateau-des-Petites-Roches",2434
38309,"Poisat",2168
38310,"Poliénas",1188
38311,"Pommier-de-Beaurepaire",704
38313,"Ponsonnas",291
38315,"Le Pont-de-Beauvoisin",3630
38316,"Pont-de-Chéruy",5772
38317,"Le Pont-de-Claix",10435
38319,"Pont-en-Royans",774
38318,"Pont-Évêque",5210
38314,"Pontcharra",7344
38320,"Porcieu-Amblagnieu",1766
38479,"Porte-des-Bonnevaux",2015
38321,"Prébois",164
38322,"Presles",87
38323,"Pressins",1156
38324,"Primarette",720
38325,"Proveysieux",507
38326,"Prunières",355
38328,"Quaix-en-Chartreuse",893
38329,"Quet-en-Beaumont",67
38330,"Quincieu",103
38331,"Réaumont",1021
38332,"Renage",3507
38333,"Rencurel",322
38334,"Revel",1314
38335,"Revel-Tourdan",1053
38336,"Reventin-Vaugris",1909
38337,"Rives",6476
38338,"La Rivière",747
38339,"Roche",2083
38340,"Les Roches-de-Condrieu",1925
38341,"Rochetoirin",1116
38342,"Roissard",306
38343,"Romagnieu",1580
38344,"Roussillon",8455
38345,"Rovon",609
38346,"Royas",396
38347,"Roybon",1157
38348,"Ruy-Montceau",4529
38349,"Sablons",2309
38351,"Saint-Agnin-sur-Bion",1043
38352,"Saint-Alban-de-Roche",1982
38353,"Saint-Alban-du-Rhône",842
38354,"Saint-Albin-de-Vaulserre",405
38355,"Saint-Andéol",122
38356,"Saint-André-en-Royans",315
38357,"Saint-André-le-Gaz",2793
38359,"Saint Antoine l'Abbaye",1155
38360,"Saint-Appolinard",409
38361,"Saint-Arey",84
38362,"Saint-Aupre",1137
38363,"Saint-Barthélemy",941
38364,"Saint-Barthélemy-de-Séchilienne",433
38365,"Saint-Baudille-de-la-Tour",814
38366,"Saint-Baudille-et-Pipet",257
38368,"Saint-Blaise-du-Buis",1062
38370,"Saint-Bonnet-de-Chavagne",634
38372,"Saint-Bueil",723
38373,"Saint-Cassien",1162
38374,"Saint-Chef",3585
38375,"Saint-Christophe-en-Oisans",107
38376,"Saint-Christophe-sur-Guiers",838
38377,"Saint-Clair-de-la-Tour",3424
38378,"Saint-Clair-du-Rhône",3817
38379,"Saint-Clair-sur-Galaure",282
38380,"Saint-Didier-de-Bizonnes",302
38381,"Saint-Didier-de-la-Tour",2045
38382,"Saint-Égrève",15838
38383,"Saint-Étienne-de-Crossey",2542
38384,"Saint-Étienne-de-Saint-Geoirs",3225
38386,"Saint-Geoire-en-Valdaine",2399
38387,"Saint-Geoirs",516
38389,"Saint-Georges-d'Espéranche",3354
38388,"Saint-Georges-de-Commiers",2276
38390,"Saint-Gervais",549
38391,"Saint-Guillaume",258
38392,"Saint-Hilaire-de-Brens",636
38393,"Saint-Hilaire-de-la-Côte",1504
38394,"Saint-Hilaire-du-Rosier",1886
38396,"Saint-Honoré",814
38397,"Saint-Ismier",6966
38398,"Saint-Jean-d'Avelanne",966
38403,"Saint-Jean-d'Hérans",288
38399,"Saint-Jean-de-Bournay",4594
38400,"Saint-Jean-de-Moirans",3536
38401,"Saint-Jean-de-Soudain",1585
38402,"Saint-Jean-de-Vaulx",532
38404,"Saint-Jean-le-Vieux",292
38405,"Saint-Joseph-de-Rivière",1219
38406,"Saint-Julien-de-l'Herms",149
38408,"Saint-Just-Chaleyssin",2568
38409,"Saint-Just-de-Claix",1212
38410,"Saint-Lattier",1338
38412,"Saint-Laurent-du-Pont",4531
38413,"Saint-Laurent-en-Beaumont",454
38415,"Saint-Marcel-Bel-Accueil",1393
38416,"Saint-Marcellin",7903
38421,"Saint-Martin-d'Hères",38487
38422,"Saint-Martin-d'Uriage",5451
38419,"Saint-Martin-de-Clelles",186
38115,"Saint-Martin-de-la-Cluze",717
38420,"Saint-Martin-de-Vaulserre",260
38423,"Saint-Martin-le-Vinoux",5778
38424,"Saint-Maurice-en-Trièves",155
38425,"Saint-Maurice-l'Exil",6141
38426,"Saint-Maximin",654
38427,"Saint-Michel-de-Saint-Geoirs",304
38428,"Saint-Michel-en-Beaumont",31
38429,"Saint-Michel-les-Portes",269
38430,"Saint-Mury-Monteymond",320
38431,"Saint-Nazaire-les-Eymes",2955
38432,"Saint-Nicolas-de-Macherin",938
38433,"Saint-Nizier-du-Moucherotte",1098
38434,"Saint-Ondras",640
38437,"Saint-Paul-d'Izeaux",295
38436,"Saint-Paul-de-Varces",2173
38438,"Saint-Paul-lès-Monestier",267
38446,"Saint-Pierre-d'Entremont",571
38440,"Saint-Pierre-de-Bressieux",761
38442,"Saint-Pierre-de-Chartreuse",1015
38443,"Saint-Pierre-de-Chérennes",464
38444,"Saint-Pierre-de-Méaroz",126
38445,"Saint-Pierre-de-Mésage",764
38448,"Saint-Prim",1372
38449,"Saint-Quentin-Fallavier",6103
38450,"Saint-Quentin-sur-Isère",1451
38451,"Saint-Romain-de-Jalionas",3288
38452,"Saint-Romain-de-Surieu",353
38453,"Saint-Romans",1778
38454,"Saint-Sauveur",2098
38455,"Saint-Savin",4076
38457,"Saint-Siméon-de-Bressieux",2887
38458,"Saint-Sorlin-de-Morestel",627
38459,"Saint-Sorlin-de-Vienne",878
38460,"Saint-Sulpice-des-Rivoires",430
38462,"Saint-Théoffrey",521
38463,"Saint-Vérand",1721
38464,"Saint-Victor-de-Cessieu",2240
38465,"Saint-Victor-de-Morestel",1092
38466,"Saint-Vincent-de-Mercuze",1519
38350,"Sainte-Agnès",563
38358,"Sainte-Anne-sur-Gervonde",692
38369,"Sainte-Blandine",977
38414,"Sainte-Luce",43
38417,"Sainte-Marie-d'Alloix",478
38418,"Sainte-Marie-du-Mont",237
38467,"Salagnon",1420
38468,"Salaise-sur-Sanne",4513
38469,"La Salette-Fallavaux",65
38470,"La Salle-en-Beaumont",318
38471,"Le Sappey-en-Chartreuse",1121
38472,"Sarcenas",189
38473,"Sardieu",1124
38474,"Sassenage",11376
38475,"Satolas-et-Bonce",2419
38476,"Savas-Mépin",895
38478,"Séchilienne",1052
38480,"Septème",2063
38481,"Sérézin-de-la-Tour",1057
38483,"Sermérieu",1668
38484,"Serpaize",1939
38275,"Serre-Nerpol",296
38485,"Seyssinet-Pariset",12013
38486,"Seyssins",7685
38487,"Seyssuel",2003
38488,"Siccieu-Saint-Julien-et-Carisieu",583
38489,"Siévoz",136
38490,"Sillans",1909
38492,"Sinard",692
38494,"Soleymieu",777
38495,"La Sône",584
38496,"Sonnay",1241
38497,"Sousville",140
38498,"Succieu",735
38407,"La Sure en Chartreuse",984
38499,"Susville",1272
38500,"Têche",574
38501,"Tencin",2095
38503,"La Terrasse",2539
38504,"Theys",1961
38505,"Thodure",743
38507,"Tignieu-Jameyzieu",7249
38508,"Torchefelon",739
38509,"La Tour-du-Pin",8080
38511,"Le Touvet",3229
38512,"Tramolé",754
38513,"Treffort",292
38514,"Tréminis",178
38515,"Trept",2170
38516,"La Tronche",6596
38517,"Tullins",7680
38560,"Val-de-Virieu",1539
38518,"Valbonnais",495
38519,"Valencin",2799
38520,"Valencogne",689
38521,"La Valette",71
38522,"Valjouffrey",135
38523,"Varacieux",854
38524,"Varces-Allières-et-Risset",8250
38525,"Vasselin",474
38526,"Vatilieu",365
38527,"Vaujany",337
38528,"Vaulnaveys-le-Bas",1282
38529,"Vaulnaveys-le-Haut",3867
38530,"Vaulx-Milieu",2553
38531,"Velanne",537
38532,"Vénérieu",846
38533,"Venon",729
38535,"Vernas",266
38536,"Vernioz",1294
38537,"La Verpillière",7226
38538,"Le Versoud",4818
38539,"Vertrieu",639
38540,"Veurey-Voroize",1438
38542,"Veyssilieu",336
38543,"Vézeronce-Curtin",2129
38544,"Vienne",29306
38545,"Vif",8532
38546,"Vignieu",1015
38292,"Villages du Lac de Paladru",2485
38547,"Villard-Bonnot",7107
38548,"Villard-de-Lans",4210
38549,"Villard-Notre-Dame",27
38550,"Villard-Reculas",56
38551,"Villard-Reymond",43
38552,"Villard-Saint-Christophe",406
38556,"Ville-sous-Anjou",1173
38553,"Villefontaine",18763
38554,"Villemoirieu",1852
38555,"Villeneuve-de-Marc",1147
38557,"Villette-d'Anthon",4936
38558,"Villette-de-Vienne",1872
38559,"Vinay",4251
38561,"Viriville",1630
38562,"Vizille",7361
38563,"Voiron",20108
38564,"Voissant",226
38565,"Voreppe",9293
38566,"Vourey",1705
39001,"Abergement-la-Ronce",849
39002,"Abergement-le-Grand",58
39003,"Abergement-le-Petit",42
39004,"Abergement-lès-Thésy",60
39006,"Aiglepierre",436
39007,"Alièze",153
39008,"Amange",433
39009,"Andelot-en-Montagne",526
39010,"Andelot-Morval",95
39011,"Annoire",377
39013,"Arbois",3336
39014,"Archelange",218
39015,"Ardon",115
39586,"Aresches",32
39016,"Arinthod",1114
39017,"Arlay",1227
39018,"Aromas",652
39020,"Arsure-Arsurette",101
39019,"Les Arsures",230
39022,"Asnans-Beauvoisin",731
39024,"Audelange",270
39025,"Augea",277
39026,"Augerans",178
39027,"Augisey",201
39028,"Aumont",468
39029,"Aumur",366
39030,"Authume",821
39031,"Auxange",201
39032,"Avignon-lès-Saint-Claude",383
39034,"Balaiseaux",309
39035,"Balanod",349
39037,"Bans",191
39038,"Barésia-sur-l'Ain",150
39039,"La Barre",232
39040,"Barretaine",178
39041,"Baume-les-Messieurs",162
39042,"Baverans",500
39043,"Beaufort-Orbagna",1351
39045,"Beffia",77
39046,"Bellecombe",63
39047,"Bellefontaine",537
39048,"Belmont",262
39049,"Bersaillin",405
39050,"Besain",161
39051,"Biarne",407
39052,"Bief-des-Maisons",72
39053,"Bief-du-Fourg",203
39054,"Biefmorin",98
39055,"Billecul",47
39056,"Bletterans",1446
39057,"Blois-sur-Seille",105
39058,"Blye",162
39059,"Bois-d'Amont",1655
39060,"Bois-de-Gand",57
39061,"Boissia",118
39062,"La Boissière",68
39063,"Bonlieu",261
39065,"Bonnefontaine",104
39066,"Bornay",176
39068,"Les Bouchoux",317
39070,"Bourg-de-Sirod",94
39072,"Bracon",273
39073,"Brainans",171
39074,"Brans",216
39076,"La Bretenière",220
39077,"Bretenières",40
39078,"Brevans",669
39079,"Briod",204
39080,"Broissia",65
39081,"Buvilly",385
39083,"Censeau",301
39084,"Cernans",140
39085,"Cerniébaud",88
39086,"Cernon",251
39088,"Cesancey",392
39021,"La Chailleuse",602
39090,"Chaînée-des-Coupis",181
39091,"Les Chalesmes",96
39092,"Chambéria",175
39093,"Chamblay",424
39094,"Chamole",166
39095,"Champagne-sur-Loue",125
39096,"Champagney",480
39097,"Champagnole",7958
39099,"Champdivers",429
39100,"Champrougier",101
39101,"Champvans",1414
39102,"Chancia",226
39103,"La Chapelle-sur-Furieuse",315
39104,"Chapelle-Voland",602
39105,"Chapois",224
39106,"Charchilla",280
39107,"Charcier",129
39108,"Charency",55
39109,"Charézier",175
39110,"La Charme",68
39111,"Charnod",40
39112,"La Chassagne",119
39339,"Chassal-Molinges",1131
39114,"Château-Chalon",146
39118,"Châtel-de-Joux",51
39116,"La Châtelaine",139
39117,"Chatelay",106
39119,"Le Chateley",87
39120,"Châtelneuf",138
39121,"Châtenois",389
39122,"Châtillon",112
39124,"Chaumergy",482
39126,"La Chaumusse",402
39127,"Chaussenans",100
39128,"Chaussin",1630
39133,"Chaux-Champagny",71
39129,"Chaux-des-Crotenay",404
39131,"La Chaux-du-Dombief",544
39132,"La Chaux-en-Bresse",39
39134,"Chavéria",226
39136,"Chemenot",37
39138,"Chemin",343
39139,"Chêne-Bernard",64
39140,"Chêne-Sec",36
39141,"Chevigny",280
39142,"Chevreaux",122
39143,"Chevrotaine",32
39145,"Chille",293
39146,"Chilly-le-Vignoble",667
39147,"Chilly-sur-Salins",114
39149,"Chissey-sur-Loue",320
39150,"Choisey",1050
39151,"Choux",119
39153,"Cize",788
39154,"Clairvaux-les-Lacs",1451
39155,"Clucy",78
39156,"Cogna",252
39157,"Coiserette",52
39159,"Colonne",264
39160,"Commenailles",890
39162,"Condamine",272
39163,"Condes",109
39164,"Conliège",668
39165,"Conte",56
39166,"Cornod",218
39167,"Cosges",364
39491,"Coteaux du Lizon",2397
39168,"Courbette",51
39169,"Courbouzon",590
39170,"Courlans",926
39171,"Courlaoux",1106
39172,"Courtefontaine",249
39173,"Cousance",1308
39174,"Coyrière",65
39175,"Coyron",73
39176,"Cramans",524
39178,"Crans",74
39179,"Crenans",239
39180,"Cressia",258
39182,"Crissey",653
39183,"Crotenay",640
39184,"Les Crozets",199
39185,"Cuisia",392
39187,"Cuvier",262
39188,"Dammartin-Marpain",342
39189,"Damparis",2694
39190,"Dampierre",1278
39191,"Darbonnay",92
39192,"Denezières",72
39193,"Le Deschaux",1021
39194,"Desnes",481
39196,"Les Deux-Fays",106
39197,"Digna",350
39198,"Dole",23708
39199,"Domblans",1232
39200,"Dompierre-sur-Mont",230
39201,"Doucier",298
39202,"Dournon",140
39203,"Doye",101
39204,"Dramelay",29
39205,"Éclans-Nenon",387
39206,"Écleux",224
39207,"Écrille",83
39208,"Entre-deux-Monts",142
39210,"Équevillon",582
39211,"Les Essards-Taignevaux",260
39214,"Esserval-Tartre",119
39216,"Étival",308
39217,"L' Étoile",563
39218,"Étrepigney",430
39219,"Évans",644
39220,"Falletans",393
39221,"La Favière",28
39222,"Fay-en-Montagne",85
39223,"La Ferté",198
39225,"Le Fied",204
39227,"Foncine-le-Bas",192
39228,"Foncine-le-Haut",1063
39229,"Fontainebrux",202
39230,"Fontenu",75
39232,"Fort-du-Plasne",443
39233,"Foucherans",2193
39234,"Foulenay",84
39235,"Fraisans",1215
39236,"Francheville",55
39237,"Fraroz",49
39238,"Frasne-les-Meulières",119
39239,"La Frasnée",39
39240,"Le Frasnois",160
39241,"Frébuans",373
39244,"Frontenay",172
39245,"Gatey",371
39246,"Gendrey",428
39247,"Genod",68
39248,"Geraise",42
39249,"Germigney",78
39250,"Geruge",169
39251,"Gevingey",451
39252,"Gevry",692
39253,"Gigny",281
39254,"Gillois",136
39255,"Gizia",236
39258,"Grande-Rivière Château",628
39259,"Grange-de-Vaivre",35
39261,"Graye-et-Charnay",139
39262,"Gredisans",136
39263,"Grozon",420
39265,"Hautecour",191
39177,"Hauteroche",951
39368,"Hauts de Bienne",5350
39266,"Les Hays",331
39267,"Ivory",96
39268,"Ivrey",61
39269,"Jeurre",270
39270,"Jouhe",563
39271,"Lac-des-Rouges-Truites",394
39272,"Ladoye-sur-Seille",52
39274,"Lajoux",262
39275,"Lamoura",642
39277,"Le Larderet",74
39278,"Largillay-Marsonnay",153
39279,"Larnaud",603
39280,"Larrivoire",103
39281,"Le Latet",81
